id,name,category,type,calories,protein,carbs,fat,fiber,price,image,swiggyUrl,zomatoUrl,description,benefits,health_score
schezwan-fried-rice---classic-51ead9,Schezwan Fried Rice - Classic,lunch,veg,419,27,9,25,9,240,https://images.unsplash.com/photo-1984664354?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Schezwan+Fried+Rice+-+Classic,https://www.zomato.com/search?q=Schezwan+Fried+Rice+-+Classic,"Schezwan Fried Rice - Classic — delicious veg dish, popular in its region.",High protein|High fiber,3
avial---family-recipe-d7b2c8,Avial - Family Recipe,breakfast,veg,509,27,1,47,9,996,https://images.unsplash.com/photo-1191704885?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Avial+-+Family+Recipe,https://www.zomato.com/search?q=Avial+-+Family+Recipe,"Avial - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber,3
bajra-roti---restaurant-79b33a,Bajra Roti - Restaurant,dinner,veg,551,27,103,0,8,867,https://images.unsplash.com/photo-1054890081?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bajra+Roti+-+Restaurant,https://www.zomato.com/search?q=Bajra+Roti+-+Restaurant,"Bajra Roti - Restaurant — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
pani-puri---home-style-3206ec,Pani Puri - Home Style,snack,veg,166,27,31,23,7,153,https://images.unsplash.com/photo-1121487096?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pani+Puri+-+Home+Style,https://www.zomato.com/search?q=Pani+Puri+-+Home+Style,"Pani Puri - Home Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
chicken-burrito---restaurant-79f3ae,Chicken Burrito - Restaurant,dinner,non-veg,442,27,58,0,5,1149,https://images.unsplash.com/photo-1293519911?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Burrito+-+Restaurant,https://www.zomato.com/search?q=Chicken+Burrito+-+Restaurant,"Chicken Burrito - Restaurant — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,3
makki-ki-roti---home-style-1211-8d07c1,Makki Ki Roti - Home Style 1211,dinner,veg,875,27,56,1,5,926,https://images.unsplash.com/photo-1901519875?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Makki+Ki+Roti+-+Home+Style+1211,https://www.zomato.com/search?q=Makki+Ki+Roti+-+Home+Style+1211,"Makki Ki Roti - Home Style 1211 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
caesar-salad---family-recipe-635-a1d214,Caesar Salad - Family Recipe 635,dinner,veg,563,27,21,44,1,509,https://images.unsplash.com/photo-1015270098?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Caesar+Salad+-+Family+Recipe+635,https://www.zomato.com/search?q=Caesar+Salad+-+Family+Recipe+635,"Caesar Salad - Family Recipe 635 — delicious veg dish, popular in its region.",High protein,3
nimbu-pani---chef-special-8775df,Nimbu Pani - Chef Special,breakfast,veg,273,27,74,23,0,795,https://images.unsplash.com/photo-1024361745?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Nimbu+Pani+-+Chef+Special,https://www.zomato.com/search?q=Nimbu+Pani+-+Chef+Special,"Nimbu Pani - Chef Special — delicious veg dish, popular in its region.",High protein,3
pakora---restaurant-3cf438,Pakora - Restaurant,breakfast,veg,167,26,78,14,19,920,https://images.unsplash.com/photo-1795480179?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pakora+-+Restaurant,https://www.zomato.com/search?q=Pakora+-+Restaurant,"Pakora - Restaurant — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
nimbu-pani---classic-d38def,Nimbu Pani - Classic,dinner,veg,722,26,74,8,19,481,https://images.unsplash.com/photo-1005070569?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Nimbu+Pani+-+Classic,https://www.zomato.com/search?q=Nimbu+Pani+-+Classic,"Nimbu Pani - Classic — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
pasta-alfredo---street-style-fa3df1,Pasta Alfredo - Street Style,lunch,veg,898,26,9,16,18,1182,https://images.unsplash.com/photo-1237001476?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pasta+Alfredo+-+Street+Style,https://www.zomato.com/search?q=Pasta+Alfredo+-+Street+Style,"Pasta Alfredo - Street Style — delicious veg dish, popular in its region.",High protein|High fiber,3
thoran---family-recipe-708-ec0cda,Thoran - Family Recipe 708,snack,veg,512,26,3,41,14,77,https://images.unsplash.com/photo-1338889534?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Thoran+-+Family+Recipe+708,https://www.zomato.com/search?q=Thoran+-+Family+Recipe+708,"Thoran - Family Recipe 708 — delicious veg dish, popular in its region.",High protein|High fiber,3
bhajia---classic-1114-d08909,Bhajia - Classic 1114,breakfast,veg,345,26,88,43,13,854,https://images.unsplash.com/photo-1606118604?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bhajia+-+Classic+1114,https://www.zomato.com/search?q=Bhajia+-+Classic+1114,"Bhajia - Classic 1114 — delicious veg dish, popular in its region.",High protein|High fiber,3
hyderabadi-dum-biryani---family-recipe-4e3dc8,Hyderabadi Dum Biryani - Family Recipe,lunch,non-veg,227,26,143,35,10,1044,https://images.unsplash.com/photo-1918173343?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Hyderabadi+Dum+Biryani+-+Family+Recipe,https://www.zomato.com/search?q=Hyderabadi+Dum+Biryani+-+Family+Recipe,"Hyderabadi Dum Biryani - Family Recipe — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
manchurian---home-style-2b0427,Manchurian - Home Style,dinner,veg,320,26,67,27,9,676,https://images.unsplash.com/photo-1688455449?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Manchurian+-+Home+Style,https://www.zomato.com/search?q=Manchurian+-+Home+Style,"Manchurian - Home Style — delicious veg dish, popular in its region.",High protein|High fiber,3
malpua---restaurant-d823e3,Malpua - Restaurant,breakfast,veg,879,26,29,53,9,947,https://images.unsplash.com/photo-1137434081?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malpua+-+Restaurant,https://www.zomato.com/search?q=Malpua+-+Restaurant,"Malpua - Restaurant — delicious veg dish, popular in its region.",High protein|High fiber,3
kozhukattai---family-recipe-907-770b0a,Kozhukattai - Family Recipe 907,breakfast,veg,292,26,146,43,6,264,https://images.unsplash.com/photo-1006299753?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Kozhukattai+-+Family+Recipe+907,https://www.zomato.com/search?q=Kozhukattai+-+Family+Recipe+907,"Kozhukattai - Family Recipe 907 — delicious veg dish, popular in its region.",High protein|High fiber,3
aloo-gobi---signature-6e9955,Aloo Gobi - Signature,lunch,veg,171,26,150,45,5,561,https://images.unsplash.com/photo-1927683992?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Aloo+Gobi+-+Signature,https://www.zomato.com/search?q=Aloo+Gobi+-+Signature,"Aloo Gobi - Signature — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
calicut-biryani-b77eca,Calicut Biryani,lunch,non-veg,254,26,12,23,5,225,https://images.unsplash.com/photo-1611276856?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Calicut+Biryani,https://www.zomato.com/search?q=Calicut+Biryani,Calicut Biryani - delicious regional specialty.,High protein,3
aloo-bonda-a6f2fe,Aloo Bonda,dinner,veg,156,26,35,2,3,385,https://images.unsplash.com/photo-1006171117?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Aloo+Bonda,https://www.zomato.com/search?q=Aloo+Bonda,Aloo Bonda - delicious regional specialty.,Low calorie|High protein,3
veg-wrap---home-style-a89050,Veg Wrap - Home Style,lunch,veg,741,26,14,24,3,1098,https://images.unsplash.com/photo-1639507609?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Veg+Wrap+-+Home+Style,https://www.zomato.com/search?q=Veg+Wrap+-+Home+Style,"Veg Wrap - Home Style — delicious veg dish, popular in its region.",High protein,3
rasmalai---chef-special-16a988,Rasmalai - Chef Special,breakfast,veg,289,25,127,53,19,1039,https://images.unsplash.com/photo-1789265780?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Rasmalai+-+Chef+Special,https://www.zomato.com/search?q=Rasmalai+-+Chef+Special,"Rasmalai - Chef Special — delicious veg dish, popular in its region.",High protein|High fiber,3
curd-rice---restaurant-03a3eb,Curd Rice - Restaurant,lunch,veg,305,25,53,12,17,1110,https://images.unsplash.com/photo-1530740831?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Curd+Rice+-+Restaurant,https://www.zomato.com/search?q=Curd+Rice+-+Restaurant,"Curd Rice - Restaurant — delicious veg dish, popular in its region.",High protein|High fiber,3
boiled-eggs---family-recipe-287c36,Boiled Eggs - Family Recipe,lunch,non-veg,426,25,39,0,17,745,https://images.unsplash.com/photo-1898891522?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Boiled+Eggs+-+Family+Recipe,https://www.zomato.com/search?q=Boiled+Eggs+-+Family+Recipe,"Boiled Eggs - Family Recipe — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,3
appam---family-recipe-025bb4,Appam - Family Recipe,dinner,veg,249,25,126,28,9,1054,https://images.unsplash.com/photo-1845214947?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Appam+-+Family+Recipe,https://www.zomato.com/search?q=Appam+-+Family+Recipe,"Appam - Family Recipe — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
hakka-noodles---home-style-774b42,Hakka Noodles - Home Style,lunch,veg,116,25,52,21,7,579,https://images.unsplash.com/photo-1458215390?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Hakka+Noodles+-+Home+Style,https://www.zomato.com/search?q=Hakka+Noodles+-+Home+Style,"Hakka Noodles - Home Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
samosa---home-style-057d0a,Samosa - Home Style,lunch,veg,187,25,61,42,4,759,https://images.unsplash.com/photo-1636778656?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Samosa+-+Home+Style,https://www.zomato.com/search?q=Samosa+-+Home+Style,"Samosa - Home Style — delicious veg dish, popular in its region.",Low calorie|High protein,3
malabar-biryani---signature-d8db30,Malabar Biryani - Signature,lunch,non-veg,549,25,72,0,2,889,https://images.unsplash.com/photo-1282194271?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malabar+Biryani+-+Signature,https://www.zomato.com/search?q=Malabar+Biryani+-+Signature,"Malabar Biryani - Signature — delicious non-veg dish, popular in its region.",High protein|Low fat,3
fries---classic-956d1d,Fries - Classic,breakfast,veg,87,25,36,59,0,1109,https://images.unsplash.com/photo-1514287415?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Fries+-+Classic,https://www.zomato.com/search?q=Fries+-+Classic,"Fries - Classic — delicious veg dish, popular in its region.",Low calorie|High protein,3
falafel---classic-a50d87,Falafel - Classic,breakfast,veg,296,25,46,25,0,331,https://images.unsplash.com/photo-1841355015?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Falafel+-+Classic,https://www.zomato.com/search?q=Falafel+-+Classic,"Falafel - Classic — delicious veg dish, popular in its region.",High protein,3
upma---street-style-cb8715,Upma - Street Style,breakfast,veg,177,24,118,12,19,196,https://images.unsplash.com/photo-1337743807?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Upma+-+Street+Style,https://www.zomato.com/search?q=Upma+-+Street+Style,"Upma - Street Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
chicken-lollipop---chef-special-c3e752,Chicken Lollipop - Chef Special,dinner,non-veg,240,24,76,23,17,1134,https://images.unsplash.com/photo-1708897320?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Lollipop+-+Chef+Special,https://www.zomato.com/search?q=Chicken+Lollipop+-+Chef+Special,"Chicken Lollipop - Chef Special — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
hummus---home-style-1050-7da85c,Hummus - Home Style 1050,snack,veg,833,24,111,8,15,1011,https://images.unsplash.com/photo-1449854125?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Hummus+-+Home+Style+1050,https://www.zomato.com/search?q=Hummus+-+Home+Style+1050,"Hummus - Home Style 1050 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
calcutta-biryani---family-recipe-713c8d,Calcutta Biryani - Family Recipe,lunch,non-veg,437,24,46,3,13,146,https://images.unsplash.com/photo-1934912408?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Calcutta+Biryani+-+Family+Recipe,https://www.zomato.com/search?q=Calcutta+Biryani+-+Family+Recipe,"Calcutta Biryani - Family Recipe — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,3
rasmalai---chef-special-954-fb9332,Rasmalai - Chef Special 954,breakfast,veg,84,24,125,47,12,1123,https://images.unsplash.com/photo-1630386764?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Rasmalai+-+Chef+Special+954,https://www.zomato.com/search?q=Rasmalai+-+Chef+Special+954,"Rasmalai - Chef Special 954 — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
nei-appam---signature-e682de,Nei Appam - Signature,breakfast,veg,756,24,3,57,12,516,https://images.unsplash.com/photo-1313050255?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Nei+Appam+-+Signature,https://www.zomato.com/search?q=Nei+Appam+-+Signature,"Nei Appam - Signature — delicious veg dish, popular in its region.",High protein|High fiber,3
onion-paratha---signature-c3074f,Onion Paratha - Signature,breakfast,veg,407,24,4,23,11,181,https://images.unsplash.com/photo-1498820237?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Onion+Paratha+-+Signature,https://www.zomato.com/search?q=Onion+Paratha+-+Signature,"Onion Paratha - Signature — delicious veg dish, popular in its region.",High protein|High fiber,3
biryani-hyderabadi-a1bcc1,Biryani (Hyderabadi),lunch,non-veg,481,24,14,7,7,332,https://images.unsplash.com/photo-1000924786?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Biryani+(Hyderabadi),https://www.zomato.com/search?q=Biryani+(Hyderabadi),Biryani (Hyderabadi) - delicious and popular dish.,High protein,3
buttermilk---street-style-9ca77b,Buttermilk - Street Style,breakfast,veg,222,24,150,52,6,618,https://images.unsplash.com/photo-1950046928?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Buttermilk+-+Street+Style,https://www.zomato.com/search?q=Buttermilk+-+Street+Style,"Buttermilk - Street Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
baingan-bharta---restaurant-c14579,Baingan Bharta - Restaurant,lunch,veg,195,24,141,60,5,977,https://images.unsplash.com/photo-1752372705?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Baingan+Bharta+-+Restaurant,https://www.zomato.com/search?q=Baingan+Bharta+-+Restaurant,"Baingan Bharta - Restaurant — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
peda---restaurant-03919f,Peda - Restaurant,snack,veg,739,24,79,6,4,997,https://images.unsplash.com/photo-1693668369?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Peda+-+Restaurant,https://www.zomato.com/search?q=Peda+-+Restaurant,"Peda - Restaurant — delicious veg dish, popular in its region.",High protein|Low fat,3
methi-thepla---signature-349423,Methi Thepla - Signature,breakfast,veg,752,24,66,10,4,244,https://images.unsplash.com/photo-1261671401?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Methi+Thepla+-+Signature,https://www.zomato.com/search?q=Methi+Thepla+-+Signature,"Methi Thepla - Signature — delicious veg dish, popular in its region.",High protein|Low fat,3
peda---classic-338-778dc9,Peda - Classic 338,snack,veg,204,24,77,57,3,1176,https://images.unsplash.com/photo-1965963462?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Peda+-+Classic+338,https://www.zomato.com/search?q=Peda+-+Classic+338,"Peda - Classic 338 — delicious veg dish, popular in its region.",Low calorie|High protein,3
hakka-noodles---classic-ef307d,Hakka Noodles - Classic,lunch,veg,401,24,19,28,1,628,https://images.unsplash.com/photo-1401805666?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Hakka+Noodles+-+Classic,https://www.zomato.com/search?q=Hakka+Noodles+-+Classic,"Hakka Noodles - Classic — delicious veg dish, popular in its region.",High protein,3
besan-ladoo---chef-special-d529be,Besan Ladoo - Chef Special,dinner,veg,240,23,45,36,20,279,https://images.unsplash.com/photo-1976944361?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Besan+Ladoo+-+Chef+Special,https://www.zomato.com/search?q=Besan+Ladoo+-+Chef+Special,"Besan Ladoo - Chef Special — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
crab-curry---home-style-dbf62f,Crab Curry - Home Style,lunch,non-veg,141,23,107,46,19,527,https://images.unsplash.com/photo-1599866213?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Crab+Curry+-+Home+Style,https://www.zomato.com/search?q=Crab+Curry+-+Home+Style,"Crab Curry - Home Style — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
unniyappam---classic-4fe61c,Unniyappam - Classic,lunch,veg,181,23,134,33,19,598,https://images.unsplash.com/photo-1818905222?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Unniyappam+-+Classic,https://www.zomato.com/search?q=Unniyappam+-+Classic,"Unniyappam - Classic — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
